,State,Area_Name,pov_all,pov_under17,median_income,no_high_school,no_bachelor,unemployment,pop,n_killed,n_injured,victims_involved,suspects_identified,teen_participants
1905,NY,Rockland,14.0,25.0,"84,358",12.7,59.49999999999999,5.0200000000000005,325026.8,2.0,1.0,3.0,5.0,0.0
1907,NY,Saratoga,6.0,8.0,"75,904",6.0,60.4,4.46,226632.0,3.0,9.0,13.0,17.0,0.0
1908,NY,Schenectady,11.0,18.0,"57,923",9.8,69.5,5.180000000000001,155238.8,43.0,98.0,140.0,239.0,17.0
1909,NY,Schoharie,13.0,18.0,"50,244",11.5,79.5,6.339999999999999,31611.4,1.0,0.0,2.0,2.0,0.0
1910,NY,Schuyler,15.0,22.0,"48,109",11.2,81.1,6.2,7180.6,0.0,3.0,3.0,6.0,0.0
1911,NY,Seneca,14.0,21.0,"48,998",14.5,80.0,5.38,34843.2,2.0,12.0,22.0,38.0,2.0
1912,NY,Steuben,13.0,21.0,"50,190",11.5,80.0,4.34,34459.2,1.0,6.0,7.0,5.0,0.0
1913,NY,Suffolk,8.0,11.0,"92,310",15.2,57.2,4.5,780684.8,19.0,70.0,89.0,68.0,5.0
1914,NY,Sullivan,17.0,25.0,"49,016",13.6,87.30000000000001,6.5200000000000005,20900.0,4.0,4.0,8.0,6.0,0.0
1915,NY,Tioga,13.0,19.0,"55,643",9.8,75.1,5.9,49322.0,1.0,1.0,2.0,4.0,0.0
1916,NY,Tompkins,19.0,15.0,"55,778",5.5,48.4,4.4399999999999995,104415.0,7.0,8.0,15.0,12.0,1.0
1917,NY,Ulster,14.0,18.0,"61,421",9.9,69.0,5.359999999999999,180128.6,4.0,5.0,12.0,31.0,1.0
1918,NY,Warren,12.0,18.0,"55,769",26.3,87.9,8.5,5409.8,4.0,12.0,17.0,20.0,4.0
1919,NY,Washington,11.0,17.0,"51,052",20.3,90.39999999999999,8.98,16745.6,19.0,36.0,57.0,67.0,3.0
1920,NY,Wayne,10.0,16.0,"58,521",17.9,86.7,7.62,29832.6,4.0,2.0,10.0,21.0,3.0
1921,NY,Westchester,10.0,12.0,"89,380",12.4,52.7,5.0600000000000005,975320.6,23.0,25.0,50.0,56.0,12.0
1922,NY,Wyoming,10.0,14.0,"56,089",11.9,85.0,6.279999999999999,40885.8,4.0,8.0,11.0,8.0,0.0
1923,NY,Yates,14.0,24.0,"48,820",14.8,76.80000000000001,5.28,25083.2,0.0,3.0,3.0,6.0,0.0
1925,NC,Alamance,16.0,24.0,"46,060",15.3,78.0,5.4,157844.0,4.0,5.0,11.0,20.0,4.0
1926,NC,Alexander,15.0,23.0,"46,385",25.0,91.0,9.919999999999998,6775.8,6.0,7.0,13.0,9.0,1.0
1927,NC,Alleghany,21.0,35.0,"35,965",19.0,81.4,6.480000000000001,10935.2,0.0,2.0,2.0,4.0,1.0
1928,NC,Anson,25.0,36.0,"35,809",19.6,90.5,6.94,25531.4,12.0,6.0,16.0,15.0,2.0
1929,NC,Ashe,16.0,26.0,"39,709",16.7,80.5,6.22,26833.0,78.0,185.0,322.0,369.0,21.0
1930,NC,Avery,20.0,30.0,"38,098",21.0,80.19999999999999,6.159999999999999,17535.4,1.0,0.0,1.0,1.0,0.0
1931,NC,Beaufort,19.0,31.0,"41,431",15.4,81.5,6.94,47315.8,4.0,10.0,14.0,26.0,4.0
1932,NC,Bertie,24.0,35.0,"33,809",25.2,88.5,7.540000000000001,19912.8,4.0,0.0,4.0,6.0,0.0
1933,NC,Bladen,26.0,35.0,"33,621",21.6,85.2,8.36,34130.2,16.0,30.0,45.0,84.0,9.0
1934,NC,Brunswick,14.0,23.0,"51,457",12.0,73.0,7.380000000000001,122586.0,5.0,12.0,22.0,37.0,3.0
1935,NC,Buncombe,14.0,19.0,"50,538",10.0,63.4,4.42,252268.0,15.0,11.0,30.0,31.0,2.0
1936,NC,Burke,18.0,27.0,"41,383",22.7,89.60000000000001,8.959999999999999,22645.4,19.0,13.0,37.0,43.0,2.0
1937,NC,Cabarrus,11.0,16.0,"63,059",11.1,71.5,5.44,196716.4,12.0,8.0,16.0,15.0,4.0
1938,NC,Caldwell,17.0,23.0,"39,166",11.9,84.8,6.26,12746.8,9.0,15.0,20.0,28.0,2.0
1939,NC,Camden,9.0,11.0,"65,415",9.0,77.4,6.26,52252.2,5.0,3.0,9.0,12.0,0.0
1940,NC,Carteret,12.0,18.0,"51,557",10.0,74.0,5.9399999999999995,68699.0,0.0,7.0,7.0,10.0,0.0
1941,NC,Caswell,20.0,30.0,"40,570",24.9,86.9,6.5,22833.2,8.0,10.0,16.0,23.0,1.0
1942,NC,Catawba,13.0,18.0,"49,475",16.6,78.4,5.96,156181.6,24.0,13.0,35.0,38.0,5.0
1943,NC,Chatham,12.0,17.0,"63,303",10.7,67.1,6.26,285506.2,4.0,5.0,9.0,18.0,0.0
1944,NC,Cherokee,18.0,31.0,"37,237",18.7,86.1,5.5200000000000005,25855.0,1.0,7.0,7.0,11.0,0.0
1945,NC,Chowan,19.0,31.0,"41,151",15.8,79.89999999999999,7.3199999999999985,14370.4,2.0,1.0,3.0,3.0,2.0
1946,NC,Clay,15.0,28.0,"37,581",25.4,89.0,6.36,13407.4,11.0,10.0,23.0,39.0,7.0
1947,NC,Cleveland,21.0,28.0,"38,654",13.9,84.3,5.859999999999999,8331.6,11.0,19.0,27.0,28.0,1.0
1948,NC,Columbus,25.0,36.0,"35,290",19.3,88.0,7.76,56589.4,18.0,32.0,53.0,48.0,2.0
1949,NC,Craven,15.0,23.0,"49,524",12.7,77.6,6.3,103374.2,8.0,13.0,25.0,35.0,2.0
1950,NC,Cumberland,19.0,27.0,"45,286",11.2,85.3,5.54,10899.2,29.0,41.0,71.0,58.0,4.0
1951,NC,Currituck,10.0,16.0,"57,570",12.8,78.1,5.959999999999999,25247.4,0.0,0.0,2.0,2.0,0.0
1952,NC,Dare,11.0,18.0,"56,371",7.5,71.0,8.040000000000001,35411.8,0.0,1.0,0.0,2.0,0.0
1953,NC,Davidson,15.0,22.0,"46,263",17.6,81.8,5.92,164117.6,24.0,21.0,44.0,38.0,0.0
1954,NC,Davie,12.0,17.0,"54,189",14.5,76.4,5.38,41766.4,0.0,7.0,4.0,8.0,0.0
1955,NC,Duplin,21.0,31.0,"38,771",28.0,89.8,6.12,59350.2,5.0,4.0,8.0,9.0,3.0
1956,NC,Durham,16.0,24.0,"54,255",12.6,53.1,5.0,300865.2,266.0,796.0,1098.0,687.0,128.0
1957,NC,Edgecombe,24.0,36.0,"34,612",22.6,89.6,9.959999999999999,54031.6,6.0,6.0,9.0,18.0,2.0
1958,NC,Forsyth,18.0,25.0,"48,987",7.8,51.7,4.82,211300.0,12.0,1.0,13.0,8.0,2.0
1959,NC,Franklin,15.0,22.0,"49,484",24.3,87.6,6.36,31507.4,24.0,33.0,56.0,49.0,4.0
1960,NC,Gaston,16.0,23.0,"48,874",16.8,80.19999999999999,6.34,214049.2,72.0,87.0,178.0,246.0,9.0
1961,NC,Gates,15.0,22.0,"45,755",14.7,85.6,5.7,11601.4,19.0,22.0,33.0,40.0,0.0
1962,NC,Graham,20.0,31.0,"35,763",14.6,86.7,6.840000000000001,37700.4,5.0,19.0,26.0,30.0,5.0
1963,NC,Granville,15.0,21.0,"50,414",18.4,80.6,5.08,58502.8,5.0,2.0,4.0,8.0,0.0
1964,NC,Greene,24.0,33.0,"39,738",23.1,90.1,10.8,8533.4,3.0,10.0,14.0,10.0,2.0
1965,NC,Guilford,18.0,26.0,"47,754",11.6,65.5,6.16,517196.6,6.0,8.0,23.0,32.0,0.0
1966,NC,Halifax,27.0,38.0,"33,044",23.2,86.6,9.16,52300.4,19.0,23.0,43.0,45.0,7.0
1967,NC,Harnett,16.0,21.0,"51,106",14.2,80.7,6.9,128752.6,17.0,25.0,38.0,36.0,5.0
1968,NC,Haywood,16.0,28.0,"45,290",13.0,76.2,5.4399999999999995,59854.0,8.0,5.0,11.0,12.0,1.0
1969,NC,Henderson,12.0,19.0,"53,638",11.1,86.7,6.24,6927.2,54.0,97.0,155.0,138.0,17.0
1970,NC,Hertford,26.0,34.0,"35,424",19.7,85.1,7.239999999999999,24260.8,2.0,10.0,12.0,11.0,2.0
1971,NC,Hoke,20.0,25.0,"46,004",15.4,82.30000000000001,7.739999999999999,52571.2,10.0,20.0,26.0,27.0,2.0
1972,NC,Hyde,22.0,30.0,"37,881",19.4,91.3,9.56,5507.0,3.0,4.0,7.0,5.0,1.0
1973,NC,Iredell,11.0,14.0,"56,325",12.1,74.3,5.959999999999999,169798.2,13.0,9.0,21.0,40.0,0.0
1974,NC,Jackson,21.0,24.0,"44,004",20.5,87.4,6.660000000000001,52325.8,47.0,67.0,117.0,146.0,9.0
1975,NC,Johnston,13.0,19.0,"55,174",15.0,78.7,5.340000000000001,186308.2,17.0,14.0,29.0,30.0,2.0
1976,NC,Jones,22.0,37.0,"38,873",12.5,79.8,5.76,28539.8,9.0,12.0,21.0,16.0,1.0
1977,NC,Lee,17.0,24.0,"46,723",11.3,65.6,5.12,156596.6,14.0,44.0,69.0,65.0,7.0
1978,NC,Lenoir,21.0,32.0,"39,341",19.7,86.30000000000001,6.4799999999999995,57933.8,11.0,17.0,26.0,31.0,8.0
1979,NC,Lincoln,13.0,18.0,"50,714",20.9,92.1,6.08,13884.6,14.0,32.0,49.0,74.0,6.0
1980,NC,McDowell,18.0,27.0,"41,443",17.6,85.4,6.08,45069.2,15.0,21.0,36.0,60.0,0.0
1981,NC,Macon,16.0,26.0,"41,140",19.5,79.9,8.02,19358.4,5.0,6.0,11.0,10.0,1.0
1982,NC,Madison,19.0,26.0,"40,765",9.2,59.3,5.4799999999999995,353213.4,7.0,20.0,27.0,19.0,6.0
1983,NC,Martin,23.0,36.0,"35,561",10.0,68.5,5.4399999999999995,155718.6,17.0,41.0,60.0,46.0,4.0
1984,NC,Mecklenburg,12.0,18.0,"63,197",10.4,56.9,5.5,1034290.0,1.0,2.0,4.0,3.0,0.0
1985,NC,Mitchell,16.0,25.0,"42,530",23.4,87.89999999999999,7.279999999999999,22573.6,2.0,6.0,8.0,7.0,1.0
1986,NC,Montgomery,21.0,30.0,"40,371",14.5,68.6,6.04,227119.6,2.0,1.0,3.0,1.0,0.0
1987,NC,Moore,11.0,17.0,"54,545",10.4,65.8,5.880000000000001,94190.8,14.0,51.0,67.0,85.0,4.0
1988,NC,Nash,17.0,25.0,"47,403",15.9,80.4,7.6,94125.2,7.0,14.0,20.0,24.0,4.0
1989,NC,New Hanover,17.0,21.0,"51,373",7.7,62.1,5.4799999999999995,219866.0,4.0,15.0,18.0,17.0,0.0
1990,NC,Northampton,22.0,37.0,"35,711",21.7,88.7,7.94,20425.8,1.0,2.0,3.0,3.0,4.0
1991,NC,Onslow,14.0,19.0,"47,163",9.0,80.5,5.94,192684.6,22.0,12.0,49.0,43.0,2.0
1992,NC,Orange,13.0,11.0,"65,299",15.5,61.5,4.92,3155815.6,12.0,15.0,33.0,28.0,2.0
1993,NC,Pamlico,19.0,32.0,"43,927",13.3,80.80000000000001,6.220000000000001,12803.4,3.0,1.0,6.0,13.0,0.0
1994,NC,Pasquotank,17.0,27.0,"43,687",14.6,81.1,7.32,39546.4,2.0,1.0,3.0,0.0,0.0
1995,NC,Pender,15.0,21.0,"50,437",14.5,76.9,6.42,57629.8,5.0,9.0,13.0,22.0,3.0
1996,NC,Perquimans,17.0,29.0,"45,052",15.1,82.6,7.32,13506.2,1.0,0.0,1.0,2.0,1.0
1997,NC,Person,15.0,24.0,"47,974",15.3,85.1,7.0200000000000005,39240.2,101.0,247.0,340.0,242.0,27.0
1998,NC,Pitt,22.0,24.0,"45,918",11.2,70.5,6.220000000000001,176483.8,12.0,34.0,54.0,90.0,5.0
1999,NC,Polk,15.0,23.0,"47,185",15.7,87.69999999999999,5.779999999999999,20211.8,4.0,2.0,7.0,11.0,0.0
2000,NC,Randolph,14.0,21.0,"45,939",22.7,84.6,6.1,22530.4,4.0,21.0,24.0,19.0,2.0
2001,NC,Richmond,25.0,38.0,"35,367",16.4,78.9,7.62,201567.8,3.0,1.0,3.0,4.0,1.0
2002,NC,Robeson,28.0,38.0,"34,439",23.6,87.3,8.98,134186.8,80.0,63.0,131.0,104.0,15.0
2003,NC,Rockingham,18.0,27.0,"41,620",5.2,60.4,3.9799999999999995,302479.2,12.0,33.0,42.0,47.0,5.0
2004,NC,Rowan,17.0,26.0,"47,971",19.0,73.4,6.580000000000001,24392.2,18.0,27.0,58.0,57.0,4.0
2005,NC,Rutherford,19.0,26.0,"38,699",19.0,83.3,8.14,66523.2,10.0,17.0,20.0,27.0,0.0
2006,NC,Sampson,20.0,29.0,"41,477",24.3,88.1,6.18,63663.8,12.0,15.0,25.0,23.0,3.0
2007,NC,Scotland,28.0,39.0,"35,138",17.2,86.0,4.48,4882.8,13.0,23.0,38.0,29.0,4.0
2008,NC,Stanly,13.0,21.0,"49,106",15.3,83.9,5.619999999999999,60874.6,9.0,5.0,14.0,18.0,1.0
2009,NC,Stokes,12.0,18.0,"48,148",17.8,85.69999999999999,5.62,46124.0,18.0,6.0,24.0,29.0,8.0
2010,NC,Surry,17.0,25.0,"38,843",22.4,84.7,5.720000000000001,72315.4,10.0,7.0,16.0,24.0,1.0
2011,NC,Swain,17.0,25.0,"38,996",19.7,84.6,8.120000000000001,14207.8,0.0,4.0,4.0,0.0,0.0
2012,NC,Transylvania,17.0,31.0,"44,578",11.8,70.4,5.5200000000000005,33291.4,2.0,0.0,1.0,2.0,0.0
2013,NC,Tyrrell,27.0,38.0,"33,666",27.0,91.69999999999999,9.78,4090.2,0.0,1.0,1.0,1.0,0.0
2014,NC,Union,9.0,12.0,"72,548",16.3,80.9,6.540000000000001,40022.2,20.0,13.0,42.0,46.0,6.0
2015,NC,Vance,24.0,36.0,"34,717",23.7,88.6,8.66,44420.0,18.0,44.0,70.0,55.0,14.0
2016,NC,Wake,9.0,12.0,"76,173",7.7,50.0,4.82,1023811.4,35.0,35.0,79.0,84.0,9.0
2017,NC,Warren,26.0,40.0,"36,285",26.3,87.9,8.5,5409.8,12.0,10.0,19.0,18.0,3.0
2018,NC,Washington,26.0,43.0,"35,367",20.3,90.39999999999999,8.98,16745.6,21.0,33.0,48.0,62.0,20.0
2019,NC,Watauga,24.0,20.0,"44,014",12.0,61.099999999999994,5.040000000000001,53421.0,4.0,5.0,11.0,20.0,0.0
2020,NC,Wayne,21.0,29.0,"42,421",17.9,86.7,7.62,29832.6,33.0,15.0,39.0,61.0,12.0
2021,NC,Wilkes,17.0,25.0,"41,640",22.1,86.3,7.959999999999999,9905.4,18.0,9.0,24.0,22.0,2.0
2022,NC,Wilson,22.0,36.0,"41,352",13.0,84.69999999999999,6.7,8858.0,37.0,17.0,58.0,76.0,5.0
2023,NC,Yadkin,14.0,21.0,"46,276",21.9,87.9,5.36,37825.4,4.0,14.0,19.0,18.0,3.0
2024,NC,Yancey,19.0,28.0,"39,686",16.6,79.8,6.42,17604.6,8.0,7.0,12.0,14.0,2.0
2027,ND,Barnes,11.0,13.0,"53,704",9.1,76.30000000000001,3.04,10970.8,1.0,2.0,1.0,5.0,1.0
2029,ND,Billings,9.0,9.0,"71,697",9.9,75.1,2.96,931.2,5.0,1.0,5.0,4.0,0.0
2030,ND,Bottineau,11.0,13.0,"54,444",9.2,78.8,3.84,6650.6,4.0,0.0,4.0,2.0,0.0
2034,ND,Cass,11.0,11.0,"59,711",14.4,86.19999999999999,6.4,12879.8,0.0,2.0,2.0,8.0,0.0
2037,ND,Divide,10.0,13.0,"60,315",11.8,77.0,1.8399999999999999,2377.6,0.0,0.0,0.0,1.0,0.0
2042,ND,Golden Valley,10.0,12.0,"56,795",6.6,76.4,4.62,828.4,0.0,4.0,2.0,6.0,0.0
2043,ND,Grand Forks,14.0,12.0,"51,820",6.3,66.9,2.46,70130.0,12.0,16.0,34.0,90.0,0.0
2048,ND,LaMoure,12.0,15.0,"52,563",13.7,77.39999999999999,2.4,4105.6,1.0,0.0,1.0,0.0,0.0
2052,ND,McKenzie,8.0,9.0,"77,733",7.6,75.4,2.44,11678.8,0.0,0.0,0.0,6.0,0.0
2054,ND,Mercer,7.0,7.0,"80,072",8.1,82.5,6.42,15794.4,0.0,0.0,0.0,1.0,0.0
2055,ND,Morton,9.0,11.0,"65,021",12.4,85.6,3.9,2931.2,0.0,2.0,2.0,2.0,0.0
2059,ND,Pembina,9.0,11.0,"59,244",11.1,79.80000000000001,5.159999999999999,7049.8,0.0,3.0,2.0,3.0,0.0
2060,ND,Pierce,13.0,15.0,"44,291",18.0,87.1,6.340000000000001,19140.8,0.0,0.0,0.0,0.0,0.0
2063,ND,Renville,8.0,9.0,"57,392",11.5,85.19999999999999,5.36,14798.4,0.0,2.0,0.0,2.0,0.0
2065,ND,Rolette,27.0,31.0,"40,595",16.0,77.5,10.959999999999999,14656.6,2.0,0.0,1.0,3.0,0.0
2066,ND,Sargent,8.0,11.0,"59,464",8.3,81.1,2.12,3883.2,0.0,1.0,1.0,0.0,1.0
2070,ND,Stark,8.0,7.0,"78,604",12.3,83.19999999999999,7.44,5551.4,0.0,3.0,3.0,3.0,0.0
2076,ND,Ward,9.0,9.0,"61,089",6.7,73.7,3.12,69628.4,0.0,6.0,6.0,6.0,0.0
2077,ND,Wells,11.0,13.0,"51,677",8.8,82.6,4.32,27832.4,4.0,0.0,2.0,2.0,0.0
2078,ND,Williams,7.0,8.0,"81,719",7.7,77.5,2.2399999999999998,32914.8,0.0,0.0,0.0,2.0,0.0
2080,OH,Adams,20.0,30.0,"38,302",17.8,77.6,4.9,487849.8,8.0,7.0,15.0,12.0,3.0
2081,OH,Allen,16.0,22.0,"47,924",10.8,72.60000000000001,5.16,367746.6,0.0,1.0,1.0,3.0,0.0
2082,OH,Ashland,12.0,17.0,"50,612",12.6,80.4,5.82,53298.8,2.0,13.0,17.0,13.0,0.0
2083,OH,Ashtabula,18.0,27.0,"43,668",14.6,86.9,6.94,98621.8,19.0,27.0,55.0,87.0,6.0
2084,OH,Athens,29.0,25.0,"38,131",10.3,70.9,6.88,65563.0,4.0,6.0,10.0,14.0,0.0
2085,OH,Auglaize,9.0,12.0,"59,543",7.2,82.2,4.32,45778.2,1.0,0.0,1.0,0.0,0.0
2086,OH,Belmont,16.0,22.0,"45,661",10.1,83.6,6.919999999999999,68888.6,8.0,24.0,32.0,21.0,1.0
2087,OH,Brown,17.0,24.0,"51,504",14.1,85.7,4.119999999999999,6791.0,8.0,9.0,22.0,17.0,0.0
2088,OH,Butler,12.0,16.0,"63,094",18.9,83.9,7.840000000000001,20126.0,16.0,21.0,50.0,55.0,7.0
2089,OH,Carroll,13.0,19.0,"48,616",16.2,82.3,4.6,27781.8,18.0,2.0,19.0,37.0,4.0
2090,OH,Champaign,11.0,16.0,"56,203",5.3,56.1,5.540000000000001,207946.0,2.0,3.0,4.0,3.0,2.0
2091,OH,Clark,16.0,22.0,"47,410",13.5,75.3,6.08,22494.8,13.0,27.0,57.0,58.0,12.0
2092,OH,Clermont,11.0,13.0,"61,203",10.4,72.4,5.340000000000001,202166.0,7.0,4.0,7.0,9.0,0.0
2093,OH,Clinton,13.0,19.0,"53,234",10.6,78.80000000000001,5.0200000000000005,37640.0,5.0,6.0,13.0,24.0,4.0
2094,OH,Columbiana,17.0,27.0,"46,873",12.4,86.1,6.68,104583.6,2.0,1.0,2.0,3.0,0.0
2095,OH,Coshocton,13.0,21.0,"45,777",14.3,88.0,7.459999999999999,36602.2,2.0,13.0,17.0,20.0,0.0
2096,OH,Crawford,14.0,22.0,"44,336",14.7,86.5,5.2,62118.6,0.0,4.0,5.0,7.0,0.0
2097,OH,Cuyahoga,18.0,26.0,"46,703",11.5,69.1,5.9399999999999995,1257401.2,90.0,82.0,165.0,150.0,16.0
2098,OH,Darke,11.0,15.0,"52,771",11.1,86.9,4.92,51919.0,0.0,5.0,5.0,3.0,0.0
2099,OH,Defiance,10.0,15.0,"52,210",10.2,84.3,5.5600000000000005,38311.0,8.0,4.0,10.0,12.0,2.0
2100,OH,Delaware,5.0,5.0,"102,990",10.5,76.7,6.18,115938.0,8.0,18.0,24.0,26.0,1.0
2101,OH,Erie,13.0,20.0,"51,354",9.2,67.8,5.720000000000001,923994.6,14.0,24.0,80.0,106.0,6.0
2102,OH,Fairfield,10.0,13.0,"65,198",10.1,53.7,5.58,947328.0,25.0,19.0,40.0,44.0,2.0
2103,OH,Fayette,16.0,23.0,"44,257",20.8,85.8,6.9,16657.0,3.0,2.0,5.0,2.0,0.0
2104,OH,Franklin,17.0,24.0,"56,090",24.3,87.6,6.36,31507.4,40.0,53.0,95.0,109.0,28.0
2105,OH,Fulton,9.0,12.0,"56,504",16.1,89.0,5.24,12092.0,10.0,9.0,24.0,28.0,4.0
2106,OH,Gallia,21.0,30.0,"42,074",19.5,84.6,7.58,30202.8,2.0,11.0,13.0,12.0,6.0
2107,OH,Geauga,6.0,8.0,"77,938",8.9,62.7,4.8,93895.4,0.0,0.0,0.0,5.0,0.0
2108,OH,Greene,12.0,15.0,"62,751",23.1,90.1,10.8,8533.4,3.0,3.0,6.0,7.0,0.0
2109,OH,Guernsey,19.0,25.0,"43,519",15.5,86.3,6.919999999999999,39414.4,1.0,0.0,0.0,1.0,0.0
2110,OH,Hamilton,16.0,23.0,"53,344",25.0,89.8,6.720000000000001,14238.2,154.0,259.0,417.0,368.0,68.0
2111,OH,Hancock,10.0,13.0,"56,406",27.1,89.10000000000001,10.36,8667.4,1.0,1.0,2.0,1.0,0.0
2112,OH,Hardin,13.0,17.0,"46,969",16.8,88.6,9.059999999999999,4161.2,1.0,3.0,3.0,2.0,0.0
2113,OH,Harrison,17.0,24.0,"44,274",11.3,83.0,5.04,39450.4,27.0,87.0,119.0,91.0,9.0
2114,OH,Henry,8.0,11.0,"57,752",19.3,83.80000000000001,6.720000000000001,17110.2,2.0,12.0,13.0,10.0,2.0
2115,OH,Highland,20.0,28.0,"44,729",16.1,88.0,7.32,43031.0,19.0,20.0,33.0,26.0,12.0
2116,OH,Hocking,15.0,22.0,"47,799",11.6,85.9,6.32,28547.4,18.0,4.0,19.0,10.0,1.0
2117,OH,Holmes,12.0,16.0,"58,783",21.7,87.6,6.220000000000001,19483.4,0.0,3.0,4.0,8.0,4.0
2118,OH,Huron,12.0,18.0,"51,278",11.3,85.1,6.159999999999999,31749.6,2.0,10.0,13.0,8.0,0.0
2119,OH,Jackson,18.0,27.0,"45,168",20.5,87.4,6.660000000000001,52325.8,16.0,13.0,27.0,33.0,9.0
2120,OH,Jefferson,16.0,24.0,"43,558",11.0,68.6,5.779999999999999,659460.4,13.0,31.0,54.0,59.0,1.0
2121,OH,Knox,13.0,18.0,"53,375",12.0,81.9,6.6,51373.8,4.0,2.0,6.0,2.0,0.0
2122,OH,Lake,9.0,13.0,"61,946",16.3,83.80000000000001,8.04,64094.8,39.0,59.0,126.0,171.0,14.0
2123,OH,Lawrence,18.0,27.0,"42,132",22.5,89.8,7.26,33288.2,7.0,5.0,12.0,10.0,0.0
2124,OH,Licking,12.0,17.0,"58,902",9.6,76.7,4.960000000000001,170678.2,6.0,3.0,5.0,8.0,0.0
2125,OH,Logan,12.0,18.0,"53,760",17.2,87.0,5.64,21801.6,6.0,3.0,11.0,27.0,5.0
2126,OH,Lorain,12.0,18.0,"54,951",10.8,76.5,6.4,305405.2,63.0,174.0,257.0,251.0,16.0
2127,OH,Lucas,20.0,28.0,"45,251",8.2,83.5,3.72,8599.8,8.0,1.0,10.0,4.0,2.0
2128,OH,Madison,12.0,16.0,"60,039",9.2,59.3,5.4799999999999995,353213.4,23.0,29.0,57.0,47.0,7.0
2129,OH,Mahoning,19.0,27.0,"42,839",9.9,77.19999999999999,6.9,231856.6,2.0,5.0,7.0,27.0,0.0
2130,OH,Marion,15.0,23.0,"44,783",20.1,87.6,6.839999999999999,30058.2,10.0,15.0,23.0,43.0,6.0
2131,OH,Medina,7.0,8.0,"73,148",6.4,68.6,4.78,176361.6,13.0,15.0,26.0,42.0,2.0
2132,OH,Meigs,21.0,28.0,"39,070",16.0,86.5,9.1,23233.6,0.0,6.0,6.0,10.0,0.0
2133,OH,Mercer,8.0,10.0,"57,577",8.1,82.5,6.42,15794.4,1.0,1.0,5.0,14.0,0.0
2134,OH,Miami,10.0,13.0,"59,591",14.9,88.0,5.779999999999999,36034.6,18.0,32.0,50.0,59.0,4.0
2135,OH,Monroe,15.0,22.0,"44,062",18.0,87.7,9.76,21745.2,8.0,28.0,38.0,47.0,2.0
2136,OH,Montgomery,18.0,27.0,"47,239",14.5,68.6,6.04,227119.6,4.0,15.0,22.0,35.0,2.0
2137,OH,Morgan,19.0,28.0,"40,680",17.5,78.6,5.82,119156.6,1.0,2.0,3.0,1.0,0.0
2138,OH,Morrow,12.0,19.0,"52,953",13.9,86.5,5.779999999999999,34935.2,2.0,0.0,0.0,7.0,0.0
2139,OH,Muskingum,15.0,23.0,"44,871",13.5,84.9,6.779999999999999,85933.2,4.0,2.0,6.0,4.0,0.0
2140,OH,Noble,15.0,18.0,"48,836",15.3,85.9,4.74,47420.8,3.0,10.0,17.0,29.0,4.0
2141,OH,Ottawa,10.0,15.0,"56,569",5.9,78.6,3.9,5957.4,5.0,6.0,10.0,7.0,0.0
2142,OH,Paulding,11.0,15.0,"51,020",10.4,75.4,5.3999999999999995,152399.2,8.0,0.0,6.0,4.0,0.0
2143,OH,Perry,17.0,24.0,"47,543",23.6,85.5,10.760000000000002,9680.0,15.0,18.0,27.0,38.0,1.0
2144,OH,Pickaway,13.0,18.0,"60,051",12.9,82.69999999999999,5.4799999999999995,57074.6,8.0,2.0,10.0,13.0,1.0
2145,OH,Pike,21.0,30.0,"42,869",20.0,76.0,6.68,33286.6,41.0,19.0,60.0,71.0,7.0
2146,OH,Portage,14.0,15.0,"52,947",8.1,72.7,5.72,162079.8,14.0,5.0,18.0,24.0,5.0
2147,OH,Preble,11.0,17.0,"57,896",11.2,86.5,5.4799999999999995,41327.8,7.0,8.0,14.0,16.0,0.0
2148,OH,Putnam,8.0,10.0,"61,069",21.6,87.30000000000001,7.74,72434.8,2.0,4.0,6.0,1.0,1.0
2149,OH,Richland,16.0,22.0,"44,835",12.7,79.4,6.26,15953.0,4.0,2.0,3.0,6.0,0.0
2150,OH,Ross,19.0,25.0,"47,507",14.3,84.7,6.14,77124.6,9.0,27.0,39.0,51.0,8.0
2151,OH,Sandusky,12.0,16.0,"52,452",10.7,85.2,5.540000000000001,59558.6,24.0,74.0,91.0,149.0,30.0
2152,OH,Scioto,22.0,32.0,"39,245",15.9,85.0,8.7,76871.4,5.0,1.0,9.0,14.0,0.0
2153,OH,Seneca,13.0,18.0,"49,546",14.5,80.0,5.38,34843.2,1.0,1.0,3.0,6.0,0.0
2154,OH,Shelby,9.0,12.0,"59,604",8.4,58.5,4.12,208720.8,5.0,2.0,7.0,6.0,0.0
2155,OH,Stark,13.0,19.0,"51,036",12.3,83.19999999999999,7.44,5551.4,22.0,13.0,32.0,43.0,4.0
2156,OH,Summit,14.0,20.0,"52,226",5.3,50.0,3.08,29722.0,30.0,28.0,53.0,58.0,5.0
2157,OH,Trumbull,18.0,29.0,"45,929",11.1,82.0,7.340000000000001,203340.6,3.0,2.0,5.0,9.0,0.0
2158,OH,Tuscarawas,13.0,17.0,"50,273",14.1,85.0,5.7,92530.8,4.0,8.0,13.0,27.0,0.0
2159,OH,Union,6.0,7.0,"78,796",16.3,80.9,6.540000000000001,40022.2,21.0,36.0,60.0,57.0,6.0
2160,OH,Van Wert,9.0,13.0,"52,610",8.5,82.9,4.779999999999999,28262.2,0.0,0.0,0.0,4.0,0.0
2161,OH,Vinton,21.0,32.0,"41,522",19.2,90.5,7.9,13141.6,1.0,2.0,3.0,4.0,0.0
